--time	Susceptibles	Exposed	Infected	Recovered	Deaths	
32.0800000000022	762916.557944543	144.478514870425	223.015536785489	799.947711850225	0.000291951816695057	
32.0900000000022	762916.036254831	144.520778018645	223.081597586669	800.36107746117	0.000292104074633412	
32.1000000000022	762915.51441287	144.563053172822	223.147676357327	800.774565344831	0.00029225637767248	
32.1100000000022	762914.992418618	144.605340336154	223.213773103877	801.188175534632	0.000292408725824529	
32.1200000000022	762914.470272031	144.647639511842	223.279887832733	801.60190806401	0.000292561119101833	
32.1300000000022	762913.947973068	144.689950703085	223.346020550307	802.015762966412	0.000292713557516668	
32.1400000000022	762913.425521684	144.732273913086	223.412171263011	802.4297402753	0.000292866041081316	
32.1500000000022	762912.902917836	144.774609145045	223.478339977254	802.843840024144	0.000293018569808064	
32.1600000000022	762912.380161482	144.816956402165	223.544526699446	803.258062246426	0.000293171143709202	
32.1700000000022	762911.857252578	144.859315687651	223.610731435996	803.672406975642	0.000293323762797025	
32.1800000000022	762911.334191081	144.901687004705	223.67695419331	804.086874245297	0.000293476427083831	
32.1900000000022	762910.810976949	144.944070356533	223.743194977797	804.501464088908	0.000293629136581925	
32.2000000000022	762910.287610137	144.986465746339	223.809453795861	804.916176540005	0.000293781891303615	
32.2100000000022	762909.764090603	145.028873177332	223.875730653907	805.331011632129	0.000293934691261212	
32.2200000000022	762909.240418304	145.071292652716	223.942025558339	805.745969398831	0.000294087536467033	
32.2300000000022	762908.716593196	145.113724175701	224.008338515559	806.161049873675	0.0002942404269334	
32.2400000000022	762908.192615236	145.156167749494	224.07466953197	806.576253090237	0.000294393362672637	
32.2500000000022	762907.668484382	145.198623377305	224.141018613973	806.991579082104	0.000294546343697075	
32.2600000000022	762907.144200589	145.241091062343	224.207385767968	807.407027882874	0.000294699370019048	
32.2700000000021	762906.619763814	145.283570807819	224.273771000354	807.822599526157	0.000294852441650895	
32.2800000000021	762906.095174016	145.326062616945	224.340174317529	808.238294045575	0.000295005558604957	
32.2900000000021	762905.570431149	145.368566492932	224.406595725891	808.654111474761	0.000295158720893583	
32.3000000000021	762905.045535171	145.411082438993	224.473035231837	809.07005184736	0.000295311928529124	
32.3100000000021	762904.520486039	145.453610458343	224.539492841761	809.486115197027	0.000295465181523937	
32.3200000000021	762903.995283709	145.496150554194	224.605968562059	809.902301557431	0.00029561847989038	
32.3300000000021	762903.469928138	145.538702729762	224.672462399125	810.318610962251	0.00029577182364082	
32.3400000000021	762902.944419283	145.581266988263	224.738974359351	810.735043445178	0.000295925212787626	
32.3500000000021	762902.418757101	145.623843332913	224.80550444913	811.151599039915	0.00029607864734317	
32.3600000000021	762901.892941547	145.66643176693	224.872052674852	811.568277780175	0.00029623212731983	
32.3700000000021	762901.366972579	145.70903229353	224.938619042909	811.985079699684	0.00029638565272999	
32.3800000000021	762900.840850154	145.751644915934	225.005203559689	812.402004832179	0.000296539223586034	
32.3900000000021	762900.314574228	145.794269637359	225.071806231581	812.819053211409	0.000296692839900355	
32.4000000000021	762899.788144758	145.836906461027	225.138427064974	813.236224871134	0.000296846501685347	
32.4100000000021	762899.2615617	145.879555390157	225.205066066253	813.653519845126	0.000297000208953411	
32.4200000000021	762898.73482501	145.922216427972	225.271723241804	814.070938167167	0.000297153961716949	
32.4300000000021	762898.207934647	145.964889577694	225.338398598014	814.488479871054	0.000297307759988371	
32.4400000000021	762897.680890565	146.007574842546	225.405092141266	814.906144990592	0.000297461603780089	
32.4500000000021	762897.153692722	146.050272225751	225.471803877944	815.323933559598	0.000297615493104521	
32.4600000000021	762896.626341075	146.092981730534	225.538533814431	815.741845611903	0.000297769427974087	
32.4700000000021	762896.098835579	146.13570336012	225.605281957108	816.159881181348	0.000297923408401213	
32.4800000000021	762895.571176192	146.178437117734	225.672048312356	816.578040301785	0.00029807743439833	
32.4900000000021	762895.04336287	146.221183006605	225.738832886555	816.996323007078	0.000298231505977871	
32.5000000000021	762894.515395568	146.263941029958	225.805635686085	817.414729331102	0.000298385623152277	
32.5100000000021	762893.987274245	146.306711191023	225.872456717325	817.833259307745	0.00029853978593399	
32.5200000000021	762893.458998857	146.349493493027	225.939295986651	818.251912970906	0.000298693994335457	
32.5300000000021	762892.930569359	146.3922879392	226.006153500441	818.670690354494	0.00029884824836913	
32.5400000000021	762892.401985708	146.435094532774	226.073029265071	819.089591492431	0.000299002548047467	
32.5500000000021	762891.873247862	146.477913276977	226.139923286916	819.50861641865	0.000299156893382927	
32.5600000000021	762891.344355775	146.520744175044	226.206835572351	819.927765167097	0.000299311284387975	
32.5700000000021	762890.815309406	146.563587230205	226.273766127748	820.347037771727	0.000299465721075081	
32.5800000000021	762890.286108709	146.606442445694	226.340714959482	820.766434266508	0.000299620203456718	
32.5900000000021	762889.756753642	146.649309824745	226.407682073924	821.18595468542	0.000299774731545364	
32.6000000000021	762889.227244161	146.692189370592	226.474667477445	821.605599062453	0.000299929305353502	
32.6100000000021	762888.697580223	146.735081086472	226.541671176416	822.02536743161	0.000300083924893618	
32.6200000000021	762888.167761783	146.777984975619	226.608693177206	822.445259826904	0.000300238590178204	
32.6300000000021	762887.637788798	146.820901041272	226.675733486185	822.865276282362	0.000300393301219754	
32.6400000000021	762887.107661225	146.863829286667	226.742792109721	823.285416832019	0.000300548058030769	
32.6500000000021	762886.577379019	146.906769715043	226.80986905418	823.705681509924	0.000300702860623753	
32.6600000000021	762886.046942138	146.949722329638	226.87696432593	824.126070350138	0.000300857709011214	
32.6700000000021	762885.516350537	146.992687133693	226.944077931336	824.546583386731	0.000301012603205665	
32.6800000000021	762884.985604173	147.035664130449	227.011209876764	824.967220653787	0.000301167543219623	
32.6900000000021	762884.454703002	147.078653323145	227.078360168577	825.387982185401	0.000301322529065609	
32.7000000000021	762883.92364698	147.121654715025	227.145528813139	825.808868015677	0.00030147756075615	
32.7100000000021	762883.392436064	147.164668309331	227.212715816814	826.229878178734	0.000301632638303775	
32.7200000000021	762882.86107021	147.207694109306	227.279921185963	826.6510127087	0.00030178776172102	
32.7300000000021	762882.329549373	147.250732118195	227.347144926947	827.072271639717	0.000301942931020422	
32.7400000000021	762881.797873512	147.293782339242	227.414387046127	827.493655005935	0.000302098146214525	
32.7500000000021	762881.266042581	147.336844775693	227.481647549862	827.91516284152	0.000302253407315877	
32.7600000000021	762880.734056537	147.379919430794	227.548926444513	828.336795180645	0.000302408714337029	
32.770000000002	762880.201915335	147.423006307793	227.616223736437	828.758552057497	0.000302564067290538	
32.780000000002	762879.669618934	147.466105409937	227.683539431991	829.180433506274	0.000302719466188965	
32.790000000002	762879.137167287	147.509216740475	227.750873537534	829.602439561187	0.000302874911044873	
32.800000000002	762878.604560352	147.552340302656	227.81822605942	830.024570256455	0.000303030401870833	
32.810000000002	762878.071798085	147.59547609973	227.885597004005	830.446825626312	0.000303185938679418	
32.820000000002	762877.538880442	147.638624134947	227.952986377645	830.869205705001	0.000303341521483206	
32.830000000002	762877.005807379	147.68178441156	228.020394186693	831.291710526778	0.000303497150294779	
32.840000000002	762876.472578852	147.72495693282	228.087820437502	831.71434012591	0.000303652825126724	
32.850000000002	762875.939194818	147.768141701981	228.155265136426	832.137094536675	0.000303808545991631	
32.860000000002	762875.405655232	147.811338722296	228.222728289815	832.559973793364	0.000303964312902097	
32.870000000002	762874.87196005	147.854547997019	228.290209904022	832.982977930279	0.00030412012587072	
32.880000000002	762874.338109229	147.897769529405	228.357709985396	833.406106981731	0.000304275984910104	
32.890000000002	762873.804102725	147.941003322711	228.425228540288	833.829360982046	0.000304431890032858	
32.900000000002	762873.269940493	147.984249380193	228.492765575047	834.25273996556	0.000304587841251595	
32.910000000002	762872.73562249	148.027507705108	228.560321096021	834.676243966619	0.000304743838578931	
32.920000000002	762872.201148672	148.070778300714	228.627895109558	835.099873019584	0.000304899882027487	
32.930000000002	762871.666518994	148.114061170271	228.695487622005	835.523627158825	0.000305055971609889	
32.940000000002	762871.131733414	148.157356317037	228.763098639708	835.947506418723	0.000305212107338768	
32.950000000002	762870.596791886	148.200663744273	228.830728169014	836.371510833672	0.000305368289226757	
32.960000000002	762870.061694368	148.24398345524	228.898376216267	836.795640438077	0.000305524517286495	
32.970000000002	762869.526440814	148.2873154532	228.966042787812	837.219895266354	0.000305680791530625	
32.980000000002	762868.99103118	148.330659741415	229.033727889992	837.644275352931	0.000305837111971794	
32.990000000002	762868.455465424	148.374016323148	229.101431529151	838.068780732248	0.000305993478622653	
33.000000000002	762867.9197435	148.417385201663	229.169153711631	838.493411438756	0.00030614989149586	
33.010000000002	762867.383865364	148.460766380225	229.236894443773	838.918167506916	0.000306306350604073	
33.020000000002	762866.847830974	148.504159862099	229.30465373192	839.343048971203	0.000306462855959958	
33.030000000002	762866.311640283	148.547565650551	229.372431582411	839.768055866102	0.000306619407576183	
33.040000000002	762865.775293249	148.590983748849	229.440228001587	840.19318822611	0.000306776005465422	
33.050000000002	762865.238789827	148.634414160259	229.508042995786	840.618446085735	0.000306932649640352	
33.060000000002	762864.702129974	148.67785688805	229.575876571348	841.043829479497	0.000307089340113655	
33.070000000002	762864.165313644	148.721311935492	229.643728734609	841.469338441927	0.000307246076898018	
33.080000000002	762863.628340794	148.764779305853	229.711599491908	841.894973007567	0.00030740286000613	
33.090000000002	762863.091211379	148.808259002405	229.779488849581	842.320733210973	0.000307559689450687	
33.100000000002	762862.553925356	148.851751028419	229.847396813964	842.746619086709	0.000307716565244388	
33.110000000002	762862.01648268	148.895255387166	229.915323391393	843.172630669353	0.000307873487399936	
33.120000000002	762861.478883308	148.93877208192	229.983268588202	843.598767993493	0.00030803045593004	
33.130000000002	762860.941127194	148.982301115954	230.051232410726	844.02503109373	0.000308187470847411	
33.140000000002	762860.403214295	149.025842492541	230.119214865298	844.451420004675	0.000308344532164766	
33.150000000002	762859.865144566	149.069396214958	230.187215958252	844.87793476095	0.000308501639894826	
33.160000000002	762859.326917963	149.112962286479	230.255235695919	845.304575397192	0.000308658794050315	
33.170000000002	762858.788534443	149.156540710381	230.323274084632	845.731341948044	0.000308815994643964	
33.180000000002	762858.24999396	149.200131489942	230.391331130721	846.158234448166	0.000308973241688506	
33.190000000002	762857.71129647	149.243734628439	230.459406840518	846.585252932225	0.000309130535196679	
33.200000000002	762857.172441929	149.28735012915	230.527501220352	847.012397434902	0.000309287875181226	
33.210000000002	762856.633430294	149.330977995355	230.595614276553	847.439667990889	0.000309445261654894	
33.220000000002	762856.094261518	149.374618230335	230.66374601545	847.86706463489	0.000309602694630433	
33.230000000002	762855.554935559	149.418270837369	230.731896443371	848.294587401619	0.000309760174120598	
33.240000000002	762855.015452372	149.461935819739	230.800065566643	848.722236325802	0.00030991770013815	
33.250000000002	762854.475811912	149.505613180729	230.868253391594	849.150011442176	0.000310075272695853	
33.260000000002	762853.936014135	149.54930292362	230.93645992455	849.577912785492	0.000310232891806475	
33.270000000002	762853.396058997	149.593005051696	231.004685171837	850.00594039051	0.000310390557482788	
33.2800000000019	762852.855946453	149.636719568243	231.072929139781	850.434094292002	0.00031054826973757	
33.2900000000019	762852.31567646	149.680446476544	231.141191834707	850.86237452475	0.000310706028583602	
33.3000000000019	762851.775248972	149.724185779887	231.209473262938	851.290781123551	0.000310863834033669	
33.3100000000019	762851.234663944	149.767937481558	231.277773430799	851.719314123211	0.000311021686100562	
33.3200000000019	762850.693921334	149.811701584844	231.346092344613	852.147973558548	0.000311179584797074	
33.3300000000019	762850.153021096	149.855478093033	231.414430010702	852.576759464391	0.000311337530136004	
33.3400000000019	762849.611963186	149.899267009415	231.482786435388	853.00567187558	0.000311495522130156	
33.3500000000019	762849.070747559	149.943068337278	231.551161624993	853.434710826969	0.000311653560792336	
33.3600000000019	762848.529374171	149.986882079914	231.619555585838	853.863876353421	0.000311811646135356	
33.3700000000019	762847.987842977	150.030708240613	231.687968324244	854.293168489811	0.000311969778172031	
33.3800000000019	762847.446153933	150.074546822668	231.756399846529	854.722587271026	0.000312127956915182	
33.3900000000019	762846.904306995	150.11839782937	231.824850159015	855.152132731964	0.000312286182377633	
33.4000000000019	762846.362302118	150.162261264014	231.893319268019	855.581804907534	0.000312444454572214	
33.4100000000019	762845.820139256	150.206137129893	231.96180717986	856.011603832658	0.000312602773511756	
33.4200000000019	762845.277818367	150.250025430301	232.030313900856	856.441529542267	0.000312761139209098	
33.4300000000019	762844.735339405	150.293926168536	232.098839437324	856.871582071307	0.000312919551677081	
33.4400000000019	762844.192702325	150.337839347892	232.16738379558	857.301761454732	0.000313078010928551	
33.4500000000019	762843.649907084	150.381764971667	232.235946981942	857.732067727509	0.000313236516976359	
33.4600000000019	762843.106953636	150.425703043159	232.304529002725	858.162500924616	0.000313395069833358	
33.4700000000019	762842.563841937	150.469653565665	232.373129864244	858.593061081044	0.000313553669512409	
33.4800000000019	762842.020571942	150.513616542486	232.441749572813	859.023748231793	0.000313712316026375	
33.4900000000019	762841.477143607	150.557591976921	232.510388134748	859.454562411875	0.000313871009388122	
33.5000000000019	762840.933556887	150.601579872271	232.579045556361	859.885503656316	0.000314029749610523	
33.5100000000019	762840.389811737	150.645580231838	232.647721843967	860.31657200015	0.000314188536706454	
33.5200000000019	762839.845908113	150.689593058923	232.716417003878	860.747767478425	0.000314347370688796	
33.5300000000019	762839.30184597	150.733618356829	232.785131042406	861.179090126199	0.000314506251570433	
33.5400000000019	762838.757625263	150.77765612886	232.853863965862	861.610539978541	0.000314665179364255	
33.5500000000019	762838.213245948	150.821706378321	232.922615780559	862.042117070533	0.000314824154083154	
33.5600000000019	762837.66870798	150.865769108516	232.991386492807	862.473821437268	0.000314983175740029	
33.5700000000019	762837.124011314	150.909844322752	233.060176108917	862.90565311385	0.000315142244347782	
33.5800000000019	762836.579155906	150.953932024334	233.128984635198	863.337612135394	0.000315301359919318	
33.5900000000019	762836.03414171	150.998032216571	233.19781207796	863.769698537028	0.00031546052246755	
33.6000000000019	762835.488968682	151.04214490277	233.266658443511	864.201912353891	0.000315619732005391	
33.6100000000019	762834.943636777	151.086270086241	233.33552373816	864.634253621131	0.000315778988545761	
33.6200000000019	762834.398145951	151.130407770292	233.404407968216	865.066722373911	0.000315938292101583	
33.6300000000019	762833.852496158	151.174557958234	233.473311139985	865.499318647403	0.000316097642685786	
33.6400000000019	762833.306687355	151.218720653378	233.542233259776	865.932042476792	0.000316257040311302	
33.6500000000019	762832.760719495	151.262895859036	233.611174333893	866.364893897273	0.000316416484991066	
33.6600000000019	762832.214592534	151.30708357852	233.680134368645	866.797872944054	0.00031657597673802	
33.6700000000019	762831.668306428	151.351283815144	233.749113370336	867.230979652353	0.00031673551556511	
33.6800000000019	762831.121861132	151.395496572221	233.818111345271	867.664214057399	0.000316895101485283	
33.6900000000019	762830.5752566	151.439721853066	233.887128299756	868.097576194436	0.000317054734511495	
33.7000000000019	762830.028492788	151.483959660995	233.956164240095	868.531066098715	0.000317214414656703	
33.7100000000019	762829.48156965	151.528209999324	234.025219172593	868.964683805501	0.000317374141933869	
33.7200000000019	762828.934487143	151.57247287137	234.094293103551	869.398429350069	0.000317533916355961	
33.7300000000019	762828.38724522	151.61674828045	234.163386039275	869.832302767707	0.000317693737935948	
33.7400000000019	762827.839843838	151.661036229883	234.232497986066	870.266304093714	0.000317853606686807	
33.7500000000019	762827.292282952	151.705336722988	234.301628950226	870.700433363399	0.000318013522621516	
33.7600000000019	762826.744562515	151.749649763085	234.370778938058	871.134690612085	0.00031817348575306	
33.7700000000019	762826.196682484	151.793975353494	234.439947955863	871.569075875103	0.000318333496094427	
33.7800000000018	762825.648642813	151.838313497538	234.509136009943	872.003589187799	0.000318493553658608	
33.7900000000018	762825.100443457	151.882664198537	234.578343106596	872.438230585528	0.000318653658458602	
33.8000000000018	762824.552084372	151.927027459815	234.647569252125	872.873000103657	0.000318813810507409	
33.8100000000018	762824.003565512	151.971403284696	234.716814452829	873.307897777566	0.000318974009818033	
33.8200000000018	762823.454886833	152.015791676503	234.786078715006	873.742923642644	0.000319134256403486	
33.8300000000018	762822.906048289	152.060192638562	234.855362044956	874.178077734293	0.000319294550276781	
33.8400000000018	762822.357049836	152.104606174199	234.924664448978	874.613360087925	0.000319454891450935	
33.8500000000018	762821.807891427	152.14903228674	234.99398593337	875.048770738966	0.000319615279938972	
33.8600000000018	762821.258573019	152.193470979513	235.06332650443	875.484309722851	0.000319775715753919	
33.8700000000018	762820.709094566	152.237922255845	235.132686168455	875.919977075027	0.000319936198908806	
33.8800000000018	762820.159456023	152.282386119066	235.202064931742	876.355772830953	0.00032009672941667	
33.8900000000018	762819.609657345	152.326862572504	235.271462800587	876.791697026099	0.000320257307290549	
33.9000000000018	762819.059698487	152.37135161949	235.340879781288	877.227749695947	0.000320417932543487	
33.9100000000018	762818.509579404	152.415853263355	235.41031588014	877.66393087599	0.000320578605188534	
33.9200000000018	762817.95930005	152.460367507431	235.479771103438	878.100240601731	0.000320739325238742	
33.9300000000018	762817.40886038	152.50489435505	235.549245457478	878.536678908688	0.000320900092707167	
33.9400000000018	762816.85826035	152.549433809546	235.618738948554	878.973245832387	0.000321060907606871	
33.9500000000018	762816.307499914	152.593985874252	235.688251582961	879.409941408366	0.00032122176995092	
33.9600000000018	762815.756579027	152.638550552503	235.757783366993	879.846765672176	0.000321382679752383	
33.9700000000018	762815.205497644	152.683127847635	235.827334306944	880.283718659379	0.000321543637024334	
33.9800000000018	762814.654255719	152.727717762983	235.896904409106	880.720800405548	0.000321704641779851	
33.9900000000018	762814.102853208	152.772320301885	235.966493679774	881.158010946266	0.000321865694032019	
34.0000000000018	762813.551290065	152.816935467679	236.036102125239	881.59535031713	0.000322026793793922	
34.0100000000018	762812.999566244	152.861563263702	236.105729751794	882.032818553747	0.000322187941078654	
34.0200000000018	762812.447681702	152.906203693293	236.17537656573	882.470415691735	0.000322349135899308	
34.0300000000018	762811.895636391	152.950856759794	236.24504257334	882.908141766725	0.000322510378268986	
34.0400000000018	762811.343430268	152.995522466544	236.314727780915	883.345996814358	0.000322671668200791	
34.0500000000018	762810.791063287	153.040200816884	236.384432194745	883.783980870287	0.000322833005707832	
34.0600000000018	762810.238535402	153.084891814158	236.454155821121	884.222093970177	0.000322994390803222	
34.0700000000018	762809.685846568	153.129595461707	236.523898666333	884.660336149703	0.000323155823500077	
34.0800000000018	762809.13299674	153.174311762875	236.593660736672	885.098707444552	0.00032331730381152	
34.0900000000018	762808.579985873	153.219040721007	236.663442038427	885.537207890424	0.000323478831750675	
34.1000000000018	762808.026813921	153.263782339448	236.733242577886	885.975837523027	0.000323640407330672	
34.1100000000018	762807.473480839	153.308536621543	236.80306236134	886.414596378084	0.000323802030564647	
34.1200000000018	762806.919986581	153.353303570639	236.872901395076	886.853484491327	0.000323963701465737	
34.1300000000018	762806.366331102	153.398083190083	236.942759685383	887.292501898501	0.000324125420047085	
34.1400000000018	762805.812514357	153.442875483224	237.012637238549	887.731648635362	0.000324287186321838	
34.1500000000018	762805.258536301	153.48768045341	237.082534060862	888.170924737676	0.000324449000303148	
34.1600000000018	762804.704396887	153.532498103991	237.152450158609	888.610330241222	0.00032461086200417	
34.1700000000018	762804.150096071	153.577328438317	237.222385538077	889.049865181791	0.000324772771438065	
34.1800000000018	762803.595633806	153.622171459738	237.292340205553	889.489529595182	0.000324934728617997	
34.1900000000018	762803.041010049	153.667027171608	237.362314167323	889.929323517211	0.000325096733557133	
34.2000000000018	762802.486224752	153.711895577278	237.432307429673	890.3692469837	0.000325258786268648	
34.2100000000018	762801.931277871	153.756776680101	237.50231999889	890.809300030485	0.000325420886765718	
34.2200000000018	762801.37616936	153.801670483432	237.572351881259	891.249482693414	0.000325583035061525	
34.2300000000018	762800.820899174	153.846576990625	237.642403083065	891.689795008344	0.000325745231169254	
34.2400000000018	762800.265467267	153.891496205036	237.712473610593	892.130237011146	0.000325907475102096	
34.2500000000018	762799.709873594	153.93642813002	237.782563470128	892.570808737701	0.000326069766873244	
34.2600000000018	762799.154118109	153.981372768936	237.852672667955	893.011510223902	0.000326232106495898	
34.2700000000018	762798.598200766	154.02633012514	237.922801210357	893.452341505654	0.00032639449398326	
34.2800000000017	762798.04212152	154.071300201992	237.992949103619	893.89330261887	0.000326556929348538	
34.2900000000017	762797.485880326	154.116283002849	238.063116354024	894.334393599479	0.000326719412604942	
34.3000000000017	762796.929477137	154.161278531073	238.133302967855	894.77561448342	0.000326881943765689	
34.3100000000017	762796.372911909	154.206286790023	238.203508951396	895.216965306641	0.000327044522843999	
34.3200000000017	762795.816184595	154.251307783062	238.273734310929	895.658446105104	0.000327207149853096	
34.3300000000017	762795.259295151	154.296341513551	238.343979052737	896.100056914782	0.000327369824806209	
34.3400000000017	762794.702243529	154.341387984854	238.414243183102	896.541797771658	0.00032753254771657	
34.3500000000017	762794.145029686	154.386447200333	238.484526708306	896.983668711729	0.000327695318597417	
34.3600000000017	762793.587653574	154.431519163354	238.554829634632	897.425669771001	0.000327858137461992	
34.3700000000017	762793.030115149	154.476603877282	238.62515196836	897.867800985493	0.00032802100432354	
34.3800000000017	762792.472414365	154.521701345482	238.695493715772	898.310062391234	0.00032818391919531	
34.3900000000017	762791.914551176	154.566811571321	238.765854883148	898.752454024266	0.000328346882090559	
34.4000000000017	762791.356525536	154.611934558166	238.836235476771	899.19497592064	0.000328509893022543	
34.4100000000017	762790.7983374	154.657070309386	238.906635502919	899.637628116422	0.000328672952004527	
34.4200000000017	762790.239986722	154.702218828349	238.977054967874	900.080410647686	0.000328836059049777	
34.4300000000017	762789.681473455	154.747380118426	239.047493877916	900.523323550519	0.000328999214171565	
34.4400000000017	762789.122797556	154.792554182986	239.117952239325	900.966366861019	0.000329162417383167	
34.4500000000017	762788.563958977	154.8377410254	239.188430058379	901.409540615297	0.000329325668697862	
34.4600000000017	762788.004957673	154.88294064904	239.258927341359	901.852844849472	0.000329488968128936	
34.4700000000017	762787.445793598	154.92815305728	239.329444094543	902.296279599679	0.000329652315689676	
34.4800000000017	762786.886466706	154.973378253492	239.399980324212	902.73984490206	0.000329815711393376	
34.4900000000017	762786.326976952	155.01861624105	239.470536036642	903.18354079277	0.000329979155253332	
34.5000000000017	762785.767324289	155.063867023329	239.541111238113	903.627367307977	0.000330142647282848	
34.5100000000017	762785.207508673	155.109130603705	239.611705934904	904.071324483859	0.000330306187495227	
34.5200000000017	762784.647530056	155.154406985554	239.682320133291	904.515412356604	0.000330469775903781	
34.5300000000017	762784.087388394	155.199696172253	239.752953839554	904.959630962415	0.000330633412521823	
34.5400000000017	762783.52708364	155.24499816718	239.823607059969	905.403980337503	0.000330797097362673	
34.5500000000017	762782.966615748	155.290312973713	239.894279800815	905.848460518093	0.000330960830439653	
34.5600000000017	762782.405984673	155.335640595232	239.964972068368	906.293071540419	0.000331124611766091	
34.5700000000017	762781.845190368	155.380981035117	240.035683868905	906.737813440727	0.000331288441355317	
34.5800000000017	762781.284232788	155.426334296749	240.106415208704	907.182686255277	0.000331452319220669	
34.5900000000017	762780.723111887	155.471700383508	240.177166094041	907.627690020338	0.000331616245375485	
34.6000000000017	762780.161827619	155.517079298778	240.247936531193	908.072824772189	0.000331780219833111	
34.6100000000017	762779.600379938	155.562471045942	240.318726526435	908.518090547124	0.000331944242606894	
34.6200000000017	762779.038768797	155.607875628382	240.389536086044	908.963487381446	0.000332108313710188	
34.6300000000017	762778.476994152	155.653293049484	240.460365216296	909.409015311471	0.000332272433156351	
34.6400000000017	762777.915055955	155.698723312633	240.531213923466	909.854674373524	0.000332436600958743	
34.6500000000017	762777.352954162	155.744166421216	240.60208221383	910.300464603943	0.00033260081713073	
34.6600000000017	762776.790688725	155.789622378617	240.672970093664	910.746386039079	0.000332765081685682	
34.6700000000017	762776.228259599	155.835091188226	240.743877569243	911.192438715291	0.000332929394636975	
34.6800000000017	762775.665666738	155.880572853431	240.814804646841	911.638622668952	0.000333093755997985	
34.6900000000017	762775.102910096	155.92606737762	240.885751332734	912.084937936446	0.000333258165782097	
34.7000000000017	762774.539989627	155.971574764183	240.956717633196	912.531384554166	0.000333422624002698	
34.7100000000017	762773.976905285	156.017095016511	241.027703554502	912.97796255852	0.000333587130673178	
34.7200000000017	762773.413657023	156.062628137995	241.098709102926	913.424671985926	0.000333751685806935	
34.7300000000017	762772.850244795	156.108174132026	241.169734284742	913.871512872812	0.000333916289417367	
34.7400000000017	762772.286668557	156.153733001999	241.240779106225	914.318485255619	0.000334080941517879	
34.7500000000017	762771.72292826	156.199304751305	241.311843573648	914.7655891708	0.00033424564212188	
34.7600000000017	762771.159023859	156.24488938334	241.382927693286	915.212824654817	0.000334410391242783	
34.7700000000017	762770.594955309	156.290486901498	241.454031471411	915.660191744146	0.000334575188894004	
34.7800000000016	762770.030722563	156.336097309175	241.525154914297	916.107690475272	0.000334740035088966	
34.7900000000016	762769.466325574	156.381720609768	241.596298028217	916.555320884694	0.000334904929841094	
34.8000000000016	762768.901764296	156.427356806673	241.667460819445	917.00308300892	0.000335069873163818	
34.8100000000016	762768.337038685	156.473005903289	241.738643294254	917.45097688447	0.000335234865070572	
34.8200000000016	762767.772148692	156.518667903014	241.809845458917	917.899002547878	0.000335399905574795	
34.8300000000016	762767.207094272	156.564342809248	241.881067319705	918.347160035686	0.00033556499468993	
34.8400000000016	762766.641875379	156.610030625391	241.952308882893	918.795449384449	0.000335730132429424	
34.8500000000016	762766.076491966	156.655731354844	242.023570154752	919.243870630732	0.000335895318806729	
34.8600000000016	762765.510943987	156.701445001009	242.094851141555	919.692423811114	0.0003360605538353	
34.8700000000016	762764.945231396	156.747171567288	242.166151849574	920.141108962184	0.000336225837528597	
34.8800000000016	762764.379354147	156.792911057084	242.237472285081	920.589926120541	0.000336391169900084	
34.8900000000016	762763.813312194	156.838663473801	242.308812454349	921.038875322798	0.000336556550963231	
34.9000000000016	762763.247105489	156.884428820845	242.380172363648	921.487956605578	0.000336721980731509	
34.9100000000016	762762.680733987	156.930207101619	242.451552019252	921.937170005515	0.000336887459218397	
34.9200000000016	762762.114197642	156.975998319531	242.522951427431	922.386515559255	0.000337052986437374	
34.9300000000016	762761.547496407	157.021802477988	242.594370594457	922.835993303456	0.000337218562401928	
34.9400000000016	762760.980630235	157.067619580397	242.665809526601	923.285603274787	0.000337384187125548	
34.9500000000016	762760.413599081	157.113449630166	242.737268230136	923.735345509928	0.000337549860621728	
34.9600000000016	762759.846402898	157.159292630705	242.808746711331	924.18522004557	0.000337715582903967	
34.9700000000016	762759.27904164	157.205148585424	242.880244976459	924.635226918417	0.000337881353985768	
34.9800000000016	762758.711515259	157.251017497734	242.951763031791	925.085366165182	0.000338047173880638	
34.9900000000016	762758.143823711	157.296899371045	243.023300883596	925.535637822593	0.000338213042602088	
35.0000000000016	762757.575966948	157.34279420877	243.094858538147	925.986041927386	0.000338378960163633	
35.0100000000016	762757.007944924	157.388702014322	243.166436001713	926.43657851631	0.000338544926578794	
35.0200000000016	762756.439757593	157.434622791114	243.238033280566	926.887247626125	0.000338710941861096	
35.0300000000016	762755.871404907	157.480556542562	243.309650380977	927.338049293603	0.000338877006024065	
35.0400000000016	762755.302886821	157.526503272079	243.381287309215	927.788983555527	0.000339043119081236	
35.0500000000016	762754.734203289	157.572462983083	243.452944071551	928.24005044869	0.000339209281046145	
35.0600000000016	762754.165354263	157.61843567899	243.524620674255	928.6912500099	0.000339375491932334	
35.0700000000016	762753.596339697	157.664421363216	243.596317123599	929.142582275972	0.000339541751753348	
35.0800000000016	762753.027159545	157.710420039181	243.668033425851	929.594047283736	0.000339708060522737	
35.0900000000016	762752.457813759	157.756431710304	243.739769587282	930.045645070032	0.000339874418254056	
35.1000000000016	762751.888302295	157.802456380003	243.811525614162	930.49737567171	0.000340040824960862	
35.1100000000016	762751.318625104	157.848494051699	243.883301512762	930.949239125635	0.000340207280656719	
